dataset,dataset_name,openml_id,model,cp_method,alpha,target_coverage,empirical_coverage,avg_set_size,set_size_variance,class_cond_coverage_gap,point_accuracy,brier_score,ece,per_class_efficiency
wdbc,WDBC Breast Cancer,1510,XGBoost,ClassConditional,0.01,0.99,0.9912280701754386,1.043859649122807,0.04193598030163128,0.023809523809523836,0.9736842105263158,0.03628559410572052,0.060797730370898494,"{0: 1.0277777777777777, 1: 1.0714285714285714}"
wdbc,WDBC Breast Cancer,1510,XGBoost,Mondrian,0.2,0.8,0.7543859649122807,0.7631578947368421,0.1807479224376731,0.125,0.9736842105263158,0.03628559410572052,0.060797730370898494,"{0: 0.7083333333333334, 1: 0.8571428571428571}"
wdbc,WDBC Breast Cancer,1510,XGBoost,Mondrian,0.15,0.85,0.8508771929824561,0.8596491228070176,0.12065250846414283,0.009920634920634885,0.9736842105263158,0.03628559410572052,0.060797730370898494,"{0: 0.8472222222222222, 1: 0.8809523809523809}"
wdbc,WDBC Breast Cancer,1510,XGBoost,Mondrian,0.1,0.9,0.956140350877193,0.9649122807017544,0.03385657125269313,0.031746031746031744,0.9736842105263158,0.03628559410572052,0.060797730370898494,"{0: 0.9444444444444444, 1: 1.0}"
wdbc,WDBC Breast Cancer,1510,XGBoost,Mondrian,0.05,0.95,0.9649122807017544,0.9912280701754386,0.008694983071714376,0.017857142857142794,0.9736842105263158,0.03628559410572052,0.060797730370898494,"{0: 0.9861111111111112, 1: 1.0}"
wdbc,WDBC Breast Cancer,1510,XGBoost,Mondrian,0.01,0.99,0.9912280701754386,1.043859649122807,0.04193598030163128,0.023809523809523836,0.9736842105263158,0.03628559410572052,0.060797730370898494,"{0: 1.0277777777777777, 1: 1.0714285714285714}"
wdbc,WDBC Breast Cancer,1510,XGBoost,APS,0.2,0.8,1.0,1.894736842105263,0.09418282548476457,0.0,0.9736842105263158,0.03628559410572052,0.060797730370898494,"{0: 1.8333333333333333, 1: 2.0}"
wdbc,WDBC Breast Cancer,1510,XGBoost,APS,0.15,0.85,1.0,1.912280701754386,0.08002462296091106,0.0,0.9736842105263158,0.03628559410572052,0.060797730370898494,"{0: 1.8611111111111112, 1: 2.0}"
wdbc,WDBC Breast Cancer,1510,XGBoost,APS,0.1,0.9,1.0,1.956140350877193,0.04193598030163128,0.0,0.9736842105263158,0.03628559410572052,0.060797730370898494,"{0: 1.9305555555555556, 1: 2.0}"
wdbc,WDBC Breast Cancer,1510,XGBoost,APS,0.05,0.95,1.0,2.0,0.0,0.0,0.9736842105263158,0.03628559410572052,0.060797730370898494,"{0: 2.0, 1: 2.0}"
wdbc,WDBC Breast Cancer,1510,XGBoost,APS,0.01,0.99,1.0,2.0,0.0,0.0,0.9736842105263158,0.03628559410572052,0.060797730370898494,"{0: 2.0, 1: 2.0}"
wdbc,WDBC Breast Cancer,1510,LightGBM,Standard,0.2,0.8,0.7456140350877193,0.7543859649122807,0.18528778085564787,0.125,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 0.7916666666666666, 1: 0.6904761904761905}"
wdbc,WDBC Breast Cancer,1510,LightGBM,Standard,0.15,0.85,0.8245614035087719,0.8333333333333334,0.1388888888888889,0.06150793650793651,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 0.8472222222222222, 1: 0.8095238095238095}"
wdbc,WDBC Breast Cancer,1510,LightGBM,Standard,0.1,0.9,0.9385964912280702,0.9473684210526315,0.04986149584487533,0.12896825396825407,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 0.9861111111111112, 1: 0.8809523809523809}"
wdbc,WDBC Breast Cancer,1510,LightGBM,Standard,0.05,0.95,0.9736842105263158,1.0,0.0,0.0714285714285714,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 1.0, 1: 1.0}"
wdbc,WDBC Breast Cancer,1510,LightGBM,Standard,0.01,0.99,0.9912280701754386,1.1140350877192982,0.10103108648815018,0.023809523809523836,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 1.0833333333333333, 1: 1.1666666666666667}"
wdbc,WDBC Breast Cancer,1510,LightGBM,ClassConditional,0.2,0.8,0.7982456140350878,0.7982456140350878,0.16104955370883345,0.1686507936507936,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 0.7361111111111112, 1: 0.9047619047619048}"
wdbc,WDBC Breast Cancer,1510,LightGBM,ClassConditional,0.15,0.85,0.868421052631579,0.8771929824561403,0.10772545398584181,0.09523809523809523,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 0.8333333333333334, 1: 0.9523809523809523}"
wdbc,WDBC Breast Cancer,1510,LightGBM,ClassConditional,0.1,0.9,0.8859649122807017,0.8947368421052632,0.09418282548476455,0.10515873015873012,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 0.8472222222222222, 1: 0.9761904761904762}"
wdbc,WDBC Breast Cancer,1510,LightGBM,ClassConditional,0.05,0.95,0.9824561403508771,1.043859649122807,0.04193598030163128,0.009920634920634996,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 1.0694444444444444, 1: 1.0}"
wdbc,WDBC Breast Cancer,1510,LightGBM,ClassConditional,0.01,0.99,0.9912280701754386,1.0614035087719298,0.05763311788242535,0.023809523809523836,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 1.0833333333333333, 1: 1.0238095238095237}"
wdbc,WDBC Breast Cancer,1510,LightGBM,Mondrian,0.2,0.8,0.7982456140350878,0.7982456140350878,0.16104955370883345,0.1686507936507936,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 0.7361111111111112, 1: 0.9047619047619048}"
wdbc,WDBC Breast Cancer,1510,LightGBM,Mondrian,0.15,0.85,0.868421052631579,0.8771929824561403,0.10772545398584181,0.09523809523809523,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 0.8333333333333334, 1: 0.9523809523809523}"
wdbc,WDBC Breast Cancer,1510,LightGBM,Mondrian,0.1,0.9,0.8859649122807017,0.8947368421052632,0.09418282548476455,0.10515873015873012,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 0.8472222222222222, 1: 0.9761904761904762}"
wdbc,WDBC Breast Cancer,1510,LightGBM,Mondrian,0.05,0.95,0.9824561403508771,1.043859649122807,0.04193598030163128,0.009920634920634996,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 1.0694444444444444, 1: 1.0}"
wdbc,WDBC Breast Cancer,1510,LightGBM,Mondrian,0.01,0.99,0.9912280701754386,1.0614035087719298,0.05763311788242535,0.023809523809523836,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 1.0833333333333333, 1: 1.0238095238095237}"
wdbc,WDBC Breast Cancer,1510,LightGBM,APS,0.2,0.8,1.0,1.912280701754386,0.08002462296091106,0.0,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 1.9027777777777777, 1: 1.9285714285714286}"
wdbc,WDBC Breast Cancer,1510,LightGBM,APS,0.15,0.85,1.0,1.9649122807017543,0.033856571252693125,0.0,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 1.9444444444444444, 1: 2.0}"
wdbc,WDBC Breast Cancer,1510,LightGBM,APS,0.1,0.9,1.0,1.9912280701754386,0.008694983071714379,0.0,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 1.9861111111111112, 1: 2.0}"
wdbc,WDBC Breast Cancer,1510,LightGBM,APS,0.05,0.95,1.0,2.0,0.0,0.0,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 2.0, 1: 2.0}"
wdbc,WDBC Breast Cancer,1510,LightGBM,APS,0.01,0.99,1.0,2.0,0.0,0.0,0.9736842105263158,0.040556304442647205,0.046668404719673574,"{0: 2.0, 1: 2.0}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,Standard,0.2,0.8,0.7456140350877193,0.7456140350877193,0.18967374576792856,0.16269841269841268,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 0.8055555555555556, 1: 0.6428571428571429}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,Standard,0.15,0.85,0.8157894736842105,0.8157894736842105,0.15027700831024932,0.1607142857142857,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 0.875, 1: 0.7142857142857143}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,Standard,0.1,0.9,0.9385964912280702,0.9473684210526315,0.04986149584487533,0.0535714285714286,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 0.9583333333333334, 1: 0.9285714285714286}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,Standard,0.05,0.95,0.9912280701754386,1.0087719298245614,0.008694983071714379,0.023809523809523836,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 1.0, 1: 1.0238095238095237}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,Standard,0.01,0.99,0.9912280701754386,1.043859649122807,0.04193598030163129,0.023809523809523836,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 1.0416666666666667, 1: 1.0476190476190477}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,ClassConditional,0.2,0.8,0.8333333333333334,0.8333333333333334,0.1388888888888889,0.1884920634920635,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 0.7638888888888888, 1: 0.9523809523809523}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,ClassConditional,0.15,0.85,0.9122807017543859,0.9122807017543859,0.08002462296091108,0.10119047619047616,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 0.875, 1: 0.9761904761904762}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,ClassConditional,0.1,0.9,0.9298245614035088,0.9473684210526315,0.04986149584487533,0.07341269841269837,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 0.9166666666666666, 1: 1.0}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,ClassConditional,0.05,0.95,0.9649122807017544,1.0,0.0,0.017857142857142794,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 1.0, 1: 1.0}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,ClassConditional,0.01,0.99,0.9912280701754386,1.0263157894736843,0.02562326869806095,0.023809523809523836,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 1.0416666666666667, 1: 1.0}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,Mondrian,0.2,0.8,0.8333333333333334,0.8333333333333334,0.1388888888888889,0.1884920634920635,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 0.7638888888888888, 1: 0.9523809523809523}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,Mondrian,0.15,0.85,0.9122807017543859,0.9122807017543859,0.08002462296091108,0.10119047619047616,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 0.875, 1: 0.9761904761904762}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,Mondrian,0.1,0.9,0.9298245614035088,0.9473684210526315,0.04986149584487533,0.07341269841269837,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 0.9166666666666666, 1: 1.0}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,Mondrian,0.05,0.95,0.9649122807017544,1.0,0.0,0.017857142857142794,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 1.0, 1: 1.0}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,Mondrian,0.01,0.99,0.9912280701754386,1.0263157894736843,0.02562326869806095,0.023809523809523836,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 1.0416666666666667, 1: 1.0}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,APS,0.2,0.8,1.0,1.8859649122807018,0.10103108648815018,0.0,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 2.0, 1: 1.6904761904761905}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,APS,0.15,0.85,1.0,1.894736842105263,0.09418282548476456,0.0,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 2.0, 1: 1.7142857142857142}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,APS,0.1,0.9,1.0,1.9824561403508771,0.017236072637734686,0.0,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 2.0, 1: 1.9523809523809523}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,APS,0.05,0.95,1.0,2.0,0.0,0.0,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 2.0, 1: 2.0}"
wdbc,WDBC Breast Cancer,1510,SVM_RBF,APS,0.01,0.99,1.0,2.0,0.0,0.0,0.9824561403508771,0.030585298916995834,0.05991649092910184,"{0: 2.0, 1: 2.0}"
eeg,EEG Eye State,1471,LogReg,Standard,0.2,0.8,0.798064085447263,1.3651535380507342,0.23181643169976524,0.22615264326069406,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.337772397094431, 1: 1.3988095238095237}"
eeg,EEG Eye State,1471,LogReg,Standard,0.15,0.85,0.8414552736982643,1.4709612817089452,0.24915675284001274,0.1941964285714286,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.435230024213075, 1: 1.5148809523809523}"
eeg,EEG Eye State,1471,LogReg,Standard,0.1,0.9,0.9015353805073432,1.6328437917222964,0.2323525270008431,0.12098970944309928,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.5938256658595642, 1: 1.6808035714285714}"
eeg,EEG Eye State,1471,LogReg,Standard,0.05,0.95,0.9522696929238985,1.8070761014686247,0.15570426790683084,0.05107445520581111,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.7838983050847457, 1: 1.8355654761904763}"
eeg,EEG Eye State,1471,LogReg,Standard,0.01,0.99,0.9949933244325768,1.9559412550066755,0.04211757198293764,0.0036824051654560375,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.9509685230024214, 1: 1.9620535714285714}"
eeg,EEG Eye State,1471,LogReg,ClassConditional,0.2,0.8,0.804739652870494,1.3815086782376502,0.23595980666701133,0.008865516545601304,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.3940677966101696, 1: 1.3660714285714286}"
eeg,EEG Eye State,1471,LogReg,ClassConditional,0.15,0.85,0.8544726301735648,1.5080106809078773,0.24993582899139216,0.006191989507667528,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.521186440677966, 1: 1.4918154761904763}"
eeg,EEG Eye State,1471,LogReg,ClassConditional,0.1,0.9,0.9055407209612817,1.658878504672897,0.22475762075290415,0.0054605528652139634,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.6731234866828086, 1: 1.6413690476190477}"
eeg,EEG Eye State,1471,LogReg,ClassConditional,0.05,0.95,0.9529372496662216,1.8017356475300401,0.1589555990096274,0.0010088781275222614,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.8093220338983051, 1: 1.7924107142857142}"
eeg,EEG Eye State,1471,LogReg,ClassConditional,0.01,0.99,0.9949933244325768,1.9569425901201603,0.04120346933427927,0.0023330306698949865,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.9509685230024214, 1: 1.9642857142857142}"
eeg,EEG Eye State,1471,LogReg,Mondrian,0.2,0.8,0.804739652870494,1.3815086782376502,0.23595980666701133,0.008865516545601304,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.3940677966101696, 1: 1.3660714285714286}"
eeg,EEG Eye State,1471,LogReg,Mondrian,0.15,0.85,0.8544726301735648,1.5080106809078773,0.24993582899139216,0.006191989507667528,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.521186440677966, 1: 1.4918154761904763}"
eeg,EEG Eye State,1471,LogReg,Mondrian,0.1,0.9,0.9055407209612817,1.658878504672897,0.22475762075290415,0.0054605528652139634,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.6731234866828086, 1: 1.6413690476190477}"
eeg,EEG Eye State,1471,LogReg,Mondrian,0.05,0.95,0.9529372496662216,1.8017356475300401,0.1589555990096274,0.0010088781275222614,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.8093220338983051, 1: 1.7924107142857142}"
eeg,EEG Eye State,1471,LogReg,Mondrian,0.01,0.99,0.9949933244325768,1.9569425901201603,0.04120346933427927,0.0023330306698949865,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.9509685230024214, 1: 1.9642857142857142}"
eeg,EEG Eye State,1471,LogReg,APS,0.2,0.8,1.0,1.9996662216288386,0.00033366696316049346,0.0,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.9993946731234866, 1: 2.0}"
eeg,EEG Eye State,1471,LogReg,APS,0.15,0.85,1.0,1.9996662216288386,0.00033366696316049346,0.0,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.9993946731234866, 1: 2.0}"
eeg,EEG Eye State,1471,LogReg,APS,0.1,0.9,1.0,1.9996662216288386,0.00033366696316049346,0.0,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.9993946731234866, 1: 2.0}"
eeg,EEG Eye State,1471,LogReg,APS,0.05,0.95,1.0,1.9996662216288386,0.00033366696316049346,0.0,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.9993946731234866, 1: 2.0}"
eeg,EEG Eye State,1471,LogReg,APS,0.01,0.99,1.0,1.9996662216288386,0.00033366696316049346,0.0,0.6428571428571429,0.4479441468825842,0.06263765869954789,"{0: 1.9993946731234866, 1: 2.0}"
eeg,EEG Eye State,1471,RandomForest,Standard,0.2,0.8,0.8020694259012016,0.8257676902536716,0.14387541198678788,0.12681598062954003,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 0.8686440677966102, 1: 0.7730654761904762}"
eeg,EEG Eye State,1471,RandomForest,Standard,0.15,0.85,0.8464619492656876,0.8798397863818425,0.10572173668139628,0.10612136803874084,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 0.910411622276029, 1: 0.8422619047619048}"
eeg,EEG Eye State,1471,RandomForest,Standard,0.1,0.9,0.8961949265687583,0.9552736982643525,0.04272585966869933,0.07891949152542377,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 0.9648910411622276, 1: 0.9434523809523809}"
eeg,EEG Eye State,1471,RandomForest,Standard,0.05,0.95,0.9516021361815754,1.0700934579439252,0.06518036509738843,0.05256255044390634,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 1.0569007263922519, 1: 1.0863095238095237}"
eeg,EEG Eye State,1471,RandomForest,Standard,0.01,0.99,0.9939919893190922,1.3688251001335114,0.23279314564501674,0.009344733656174387,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 1.3177966101694916, 1: 1.431547619047619}"
eeg,EEG Eye State,1471,RandomForest,ClassConditional,0.2,0.8,0.8000667556742324,0.8204272363150867,0.14732638622747554,0.021980932203389814,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 0.826271186440678, 1: 0.8132440476190477}"
eeg,EEG Eye State,1471,RandomForest,ClassConditional,0.15,0.85,0.8524699599465955,0.8871829105473965,0.10008939378004673,0.01446479015334945,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 0.8886198547215496, 1: 0.8854166666666666}"
eeg,EEG Eye State,1471,RandomForest,ClassConditional,0.1,0.9,0.9018691588785047,0.9632843791722296,0.03536758401500176,0.0011980427764325396,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 0.9636803874092009, 1: 0.9627976190476191}"
eeg,EEG Eye State,1471,RandomForest,ClassConditional,0.05,0.95,0.9492656875834445,1.0610814419225634,0.05735049937522394,0.0064946529459241065,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 1.0581113801452784, 1: 1.0647321428571428}"
eeg,EEG Eye State,1471,RandomForest,ClassConditional,0.01,0.99,0.9906542056074766,1.3304405874499332,0.22124960561567625,0.0005927158999192716,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 1.3523002421307506, 1: 1.3035714285714286}"
eeg,EEG Eye State,1471,RandomForest,Mondrian,0.2,0.8,0.8000667556742324,0.8204272363150867,0.14732638622747554,0.021980932203389814,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 0.826271186440678, 1: 0.8132440476190477}"
eeg,EEG Eye State,1471,RandomForest,Mondrian,0.15,0.85,0.8524699599465955,0.8871829105473965,0.10008939378004673,0.01446479015334945,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 0.8886198547215496, 1: 0.8854166666666666}"
eeg,EEG Eye State,1471,RandomForest,Mondrian,0.1,0.9,0.9018691588785047,0.9632843791722296,0.03536758401500176,0.0011980427764325396,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 0.9636803874092009, 1: 0.9627976190476191}"
eeg,EEG Eye State,1471,RandomForest,Mondrian,0.05,0.95,0.9492656875834445,1.0610814419225634,0.05735049937522394,0.0064946529459241065,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 1.0581113801452784, 1: 1.0647321428571428}"
eeg,EEG Eye State,1471,RandomForest,Mondrian,0.01,0.99,0.9906542056074766,1.3304405874499332,0.22124960561567625,0.0005927158999192716,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 1.3523002421307506, 1: 1.3035714285714286}"
eeg,EEG Eye State,1471,RandomForest,APS,0.2,0.8,1.0,1.8561415220293724,0.12316321628660198,0.0,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 1.8589588377723971, 1: 1.8526785714285714}"
eeg,EEG Eye State,1471,RandomForest,APS,0.15,0.85,1.0,1.9138851802403205,0.07869905757743746,0.0,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 1.9152542372881356, 1: 1.912202380952381}"
eeg,EEG Eye State,1471,RandomForest,APS,0.1,0.9,1.0,1.9649532710280373,0.033818455760328416,0.0,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 1.9618644067796611, 1: 1.96875}"
eeg,EEG Eye State,1471,RandomForest,APS,0.05,0.95,1.0,1.9849799732977302,0.014794425500132798,0.0,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 1.9818401937046004, 1: 1.9888392857142858}"
eeg,EEG Eye State,1471,RandomForest,APS,0.01,0.99,1.0,1.9849799732977302,0.014794425500132798,0.0,0.9202269692923899,0.15662289719626168,0.2570160213618158,"{0: 1.9818401937046004, 1: 1.9888392857142858}"
eeg,EEG Eye State,1471,XGBoost,Standard,0.2,0.8,0.7870493991989319,0.8387850467289719,0.1352246921128483,0.1117206416464891,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 0.8698547215496368, 1: 0.8005952380952381}"
eeg,EEG Eye State,1471,XGBoost,Standard,0.15,0.85,0.8461281708945261,0.9259012016021362,0.06860816647385655,0.10281729217110569,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 0.9437046004842615, 1: 0.9040178571428571}"
eeg,EEG Eye State,1471,XGBoost,Standard,0.1,0.9,0.8885180240320427,1.0050066755674232,0.004981608767185797,0.08523759079903148,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 1.0048426150121066, 1: 1.0052083333333333}"
eeg,EEG Eye State,1471,XGBoost,Standard,0.05,0.95,0.9382510013351135,1.1315086782376502,0.11421414578583639,0.04589134382566584,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 1.1004842615012107, 1: 1.1696428571428572}"
eeg,EEG Eye State,1471,XGBoost,Standard,0.01,0.99,0.9919893190921228,1.4522696929238985,0.24772181778642105,0.007062146892655274,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 1.410411622276029, 1: 1.5037202380952381}"
eeg,EEG Eye State,1471,XGBoost,ClassConditional,0.2,0.8,0.7867156208277704,0.8354472630173565,0.13747513373416445,0.011261602098466605,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 0.839588377723971, 1: 0.8303571428571429}"
eeg,EEG Eye State,1471,XGBoost,ClassConditional,0.15,0.85,0.8401201602136181,0.914886515353805,0.07786917937757687,0.020404560129136384,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 0.9194915254237288, 1: 0.9092261904761905}"
eeg,EEG Eye State,1471,XGBoost,ClassConditional,0.1,0.9,0.8938584779706275,1.0100133511348464,0.009913083933896729,0.026104721549636833,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 1.007869249394673, 1: 1.0126488095238095}"
eeg,EEG Eye State,1471,XGBoost,ClassConditional,0.05,0.95,0.94826435246996,1.156208277703605,0.13180725168047824,0.007465698143664157,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 1.1567796610169492, 1: 1.1555059523809523}"
eeg,EEG Eye State,1471,XGBoost,ClassConditional,0.01,0.99,0.9909879839786382,1.435580774365821,0.24585016336869278,0.004199455205811109,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 1.4606537530266344, 1: 1.4047619047619047}"
eeg,EEG Eye State,1471,XGBoost,Mondrian,0.2,0.8,0.7867156208277704,0.8354472630173565,0.13747513373416445,0.011261602098466605,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 0.839588377723971, 1: 0.8303571428571429}"
eeg,EEG Eye State,1471,XGBoost,Mondrian,0.15,0.85,0.8401201602136181,0.914886515353805,0.07786917937757687,0.020404560129136384,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 0.9194915254237288, 1: 0.9092261904761905}"
eeg,EEG Eye State,1471,XGBoost,Mondrian,0.1,0.9,0.8938584779706275,1.0100133511348464,0.009913083933896729,0.026104721549636833,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 1.007869249394673, 1: 1.0126488095238095}"
eeg,EEG Eye State,1471,XGBoost,Mondrian,0.05,0.95,0.94826435246996,1.156208277703605,0.13180725168047824,0.007465698143664157,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 1.1567796610169492, 1: 1.1555059523809523}"
eeg,EEG Eye State,1471,XGBoost,Mondrian,0.01,0.99,0.9909879839786382,1.435580774365821,0.24585016336869278,0.004199455205811109,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 1.4606537530266344, 1: 1.4047619047619047}"
eeg,EEG Eye State,1471,XGBoost,APS,0.2,0.8,1.0,1.898531375166889,0.09117274300758824,0.0,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 1.9079903147699757, 1: 1.8869047619047619}"
eeg,EEG Eye State,1471,XGBoost,APS,0.15,0.85,1.0,1.944592790387183,0.05233725073573842,0.0,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 1.9491525423728813, 1: 1.9389880952380953}"
eeg,EEG Eye State,1471,XGBoost,APS,0.1,0.9,1.0,2.0,0.0,0.0,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 2.0, 1: 2.0}"
eeg,EEG Eye State,1471,XGBoost,APS,0.05,0.95,1.0,2.0,0.0,0.0,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 2.0, 1: 2.0}"
eeg,EEG Eye State,1471,XGBoost,APS,0.01,0.99,1.0,2.0,0.0,0.0,0.886849132176235,0.17314690351486206,0.14786541633288036,"{0: 2.0, 1: 2.0}"
eeg,EEG Eye State,1471,LightGBM,Standard,0.2,0.8,0.7930574098798397,0.8347797062750334,0.13792254826640238,0.08753278853914448,0.9018691588785047,0.1559520881648071,0.13331443523680656,"{0: 0.8565375302663438, 1: 0.8080357142857143}"
eeg,EEG Eye State,1471,LightGBM,Standard,0.15,0.85,0.8504672897196262,0.9152202937249666,0.07759210767895246,0.07965092816787733,0.9018691588785047,0.1559520881648071,0.13331443523680656,"{0: 0.9261501210653753, 1: 0.9017857142857143}"
eeg,EEG Eye State,1471,LightGBM,Standard,0.1,0.9,0.8961949265687583,0.9889853137516689,0.010893362935181934,0.07217261904761907,0.9018691588785047,0.1559520881648071,0.13331443523680656,"{0: 0.9903147699757869, 1: 0.9873511904761905}"
